country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2001,3,interm,3,I011,6073.89,0,0,0,0,0,1.01,0,6.95,23.68,65.84,111.8,230.35,385.21,561.6,719.58,933.94,1092.23,928.36,1013.33,628.49,377.29,302.6,71.28,.,.
GBRTENW,2001,3,interm,3,I012,4915.55,0,2.04,0,3.14,2.88,5.05,10.33,18.74,23.71,53.85,98.85,173.52,288.85,381.67,555.87,733.38,935.07,721.82,906.78,548.05,353.01,282.72,67.32,.,.
GBRTENW,2001,3,interm,3,I013,29767.24,0,0,0,0,0,0,5.69,22.63,57.92,160.65,513.33,1189.67,1959.93,2867.8,4004.78,5611.65,6044.05,4257.46,3071.69,2215.17,820.46,685.77,127.99,.,.
GBRTENW,2001,3,interm,3,I014,1896.87,0,0,0,0,0,12.12,12.25,32.46,47.24,54.92,75.9,141.59,139.49,149.87,177.94,211.53,247,215.19,379.37,216.93,161.71,113.65,48.24,.,.
GBRTENW,2001,3,interm,3,I015,11853.28,0,0,0,0,1.98,1.01,16.37,91.42,243.24,368.33,515.15,898.5,1016.76,978.86,1106.89,1274.18,1500.81,1410,2429.77,1268.61,1153.74,787.16,368.04,.,.
GBRTENW,2001,3,interm,3,I016,2474.37,0,0,0,0,0.99,5.04,15.41,51.55,66.6,62.06,108.03,136.47,158.05,216.42,258.27,305.32,366.45,332.74,390.96,230.31,157.09,122.29,33.12,.,.
GBRTENW,2001,3,interm,3,I017,4112.78,0,0,0,0,0,0,7.7,16.53,30.89,49.04,144.04,287.88,354.36,463.91,532.49,604.66,638.79,477.81,504.68,342.35,153.7,117.92,34.35,.,.
GBRTENW,2001,3,interm,3,I018,9024.16,0,0,0,0,0,0,0,0,1,2.99,17.95,64.87,159.14,397.91,759.04,1289.17,1956.04,1953.22,2422.83,1577.87,842.15,704.8,135.05,.,.
GBRTENW,2001,3,interm,3,I019,694.58,0,0,0,0,1.92,2.02,1.87,14.79,15.81,16.96,18.98,30.89,40.18,50.03,59.91,54.88,104.09,103.36,178.88,94.22,84.16,69.55,13.4,.,.
GBRTENW,2001,3,interm,3,I020,4501.72,0,0,0.98,0,0,0,0,2.96,8.84,15.96,34.95,67.82,142.28,240.61,379.12,659.55,905.75,847.68,1195.21,719.33,472.68,370.11,100.42,.,.
GBRTENW,2001,3,interm,3,I021,2853.04,0,2.04,4.85,2.09,0,2.02,6.56,8.91,17.77,31.93,70.88,169.57,204.52,308.66,369.92,444.02,473.96,389.71,345.61,241.33,100.5,88.28,10.58,.,.
GBRTENW,2001,3,interm,3,I022,3831.54,4.08,20.4,33.91,39.24,32.08,33.35,39.85,51.22,68.78,62.83,98.87,139.61,181.6,272.79,377.92,454,619.95,555.56,745.5,462.4,278.85,214.16,63.73,.,.
GBRTENW,2001,3,interm,3,I023,31096.18,14.3,57.92,56.12,52.77,86.7,100.01,130.78,205.82,318.52,462.9,621.14,1327.28,1866.1,2472.02,3247.73,4578.91,5307.51,4705.44,5484.22,3420.08,2026.24,1583.28,429.93,.,.
GBRTENW,2001,3,interm,3,I024,1026.2,12.25,10.18,5.81,10.23,4.84,17.17,13.24,14.77,18.82,19.95,22.97,31.9,39.13,35.99,55.96,78.83,120.03,134.43,379.7,174.2,207.38,149.21,58.24,.,.
GBRTENW,2001,3,interm,3,I025,6287.95,0,2.05,0.96,0,0.99,12.11,15.98,28.57,51.16,60.83,77.86,127.68,173.48,326.69,498.84,818.2,1013.06,1180.74,1898.74,1079.28,813.82,605.71,205.8,.,.
GBRTENW,2001,3,interm,3,I026,1638.68,53.1,34.68,20.36,19.58,37.2,37.38,21.76,32.44,40.36,44.92,37.97,75.77,59.22,96.96,111.91,120.73,171.07,182.2,441.06,212.96,228.92,155.33,74.37,.,.
GBRTENW,2001,3,interm,3,I027,390.98,0,0,0,0,0,2.02,9.39,10.86,25.58,48.85,56.9,70.81,62.17,37.94,28,14.97,9.99,6.05,7.44,5.12,2.26,2.18,0,.,.
GBRTENW,2001,3,interm,3,I028,882.68,0,0,0,5.64,45.56,138.47,186.59,213.79,124.98,83.66,48.89,15.97,8.02,1.99,4,2,1,0,2.12,1.02,1.13,1.09,0,.,.
GBRTENW,2001,3,interm,3,I029,13475.08,0,2.05,0,1.05,0.99,1.01,0.96,2.94,7.81,7.98,8.99,16.95,27.1,57.97,166.98,449.01,1441.4,2658.77,8623.12,4026.94,4631.96,3297.97,1333.65,.,.
GBRTENW,2001,3,interm,3,I030,14620.65,98.03,97.6,52.21,62.12,121.45,87.88,101.08,170.23,196.68,230.46,285.66,395.84,468.75,567.75,823.58,1331.07,2266.2,2665.29,4598.78,2631.93,1952.06,1483.33,460.2,.,.
GBRTENW,2001,3,interm,3,I031,1336.85,1.02,0,0,0,0.96,3.03,0.93,4.92,5.88,4.99,11.99,20.94,46.19,75.07,134.78,209.54,233.14,259.19,324.28,183.92,138.75,114.97,21.9,.,.
GBRTENW,2001,3,interm,3,I032,3388.15,0,0,0,0,0.99,2.02,0.96,8.89,7.81,25.94,43.91,92.76,105.3,180.84,246.92,331.27,588.1,598.58,1153.85,633.68,517.07,379.51,136.3,.,.
GBRTENW,2001,3,interm,3,I033,108241.57,2.04,2.02,0.96,0.89,3.94,6.06,22.55,97,278.14,655.57,1315.21,2420.26,3637.37,5800.83,8805.46,13907.4,19385.52,20115.34,31785.02,18186.16,13510.76,10110.51,3358.5,.,.
GBRTENW,2001,3,interm,3,I034,25647.94,43.91,23.51,9.63,23.61,39.8,57.57,47.02,107.66,167.24,187.46,244.59,358.04,511.57,664.43,1137.61,1888.84,3411.5,4749.88,11974.07,5617.02,6409.38,4437.28,1989.66,.,.
GBRTENW,2001,3,interm,3,I035,60718.65,3.06,2.04,6.83,6.85,8.71,23.24,54.9,67.81,148.87,267.45,407.52,678.07,977.19,1394.94,2650.73,5028.92,9242.83,12512.39,27236.31,14170.7,13072.02,9467.75,3586.4,.,.
GBRTENW,2001,3,interm,3,I036,18449.24,4.08,1.01,0,0.89,7.78,4.04,21.73,42.24,64.74,82.8,148.8,257.28,403.16,719.08,1367.95,2412.69,3515.05,3651.11,5744.8,3222.12,2510.63,1910.33,588.31,.,.
GBRTENW,2001,3,interm,3,I037,40.8,2.04,3.05,0.96,0,0.99,0,0.96,0,1.96,0,0,1.99,0,1,0,2,7,5.05,13.8,5.1,8.92,5.39,3.68,.,.
GBRTENW,2001,3,interm,3,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2001,3,interm,3,I039,33083.3,32.68,16.29,4.84,2.98,8.74,14.14,27.48,34.54,85.49,102.75,172.73,239.33,336.01,476.55,847.68,1710.23,3657.4,5624.74,19688.69,8235.81,11621.6,7369.27,4364.33,.,.
GBRTENW,2001,3,interm,3,I040,748.36,20.42,12.23,1.92,0,2.95,1.01,0.93,3.95,2.99,4.99,5,13.97,15.05,20.97,29.97,53.88,93.02,131.42,333.7,152.4,183.3,120.24,64.28,.,.
GBRTENW,2001,3,interm,3,I041,26075.68,0,8.14,7.69,11.92,14.69,12.12,18.96,18.74,49.26,69.83,141.81,356.93,665.18,1254.28,2181.85,4115.94,5649.06,5226.88,6272.37,4032.32,2200.51,1736.88,451.59,.,.
GBRTENW,2001,3,interm,3,I042,9594.36,26.55,17.32,10.67,3.55,5.89,17.17,14.18,27.59,43.47,48.89,56.93,116.68,206.61,312.66,524.99,891.04,1482.88,1817.45,3969.85,1929.86,2055.26,1355.68,714.68,.,.
GBRTENW,2001,3,interm,3,I043,3909.57,0,0,0,0.89,2.95,1.01,3.79,6.89,14.78,28.9,38.94,92.76,134.4,149.85,260.92,441.03,677.07,758.36,1297.03,713.67,581.22,422.54,158.32,.,.
GBRTENW,2001,3,interm,3,I044,6125.24,5.11,5.1,1.94,0,1.92,15.15,33.05,137.97,275.93,538.47,725.86,925.5,777.13,659.4,569.81,494.91,451.05,287,219.94,151.24,66.07,51.45,14.45,.,.
GBRTENW,2001,3,interm,3,I045,13866.04,28.59,18.29,8.69,5.96,4.87,21.21,20.92,75.73,80.6,99.77,167.77,263.25,336.17,519.67,798.35,1412.89,2241.61,2660.96,5100.74,2649.55,2451.33,1803,641.74,.,.
GBRTENW,2001,3,interm,3,I046,1331.58,0,0,0,0,1.98,1.01,0.96,5.84,6.79,3.99,14.98,17.94,17.06,32.99,46.95,112.75,168.07,268.31,631.94,282.7,352.93,237.5,117.13,.,.
GBRTENW,2001,3,interm,3,I047,4759.18,1.02,5.12,2.9,5.64,6.76,5.05,7.61,14.79,20.48,19.97,32.98,83.75,86.42,157.96,246.79,371.18,680.34,813.99,2196.43,1005.74,1200.44,842.03,359.36,.,.
GBRTENW,2001,3,interm,3,I048,7942.76,6.13,2.04,1.94,1.93,7.75,10.09,12.34,12.78,29.47,27.99,66.91,75.77,120.46,209.93,337.82,596.69,1117.05,1568.98,3736.68,1806.65,1945.01,1395.04,550.44,.,.
GBRTENW,2001,3,interm,3,I049,43.94,0,0,0,0,2.98,5.04,8.67,15.56,8.69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2001,3,interm,3,I050,1974.58,1956.45,12.2,1.94,1.05,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2001,3,interm,3,I051,1786.76,733.17,73.15,31.93,35.21,48.42,40.4,44.61,52.11,58.04,59.88,40.95,80.74,104.41,87.92,60.93,69.85,64.02,48.52,52.5,30.98,21.17,15.14,6.04,.,.
GBRTENW,2001,3,interm,3,I052,3005.09,4.08,27.5,36.96,79.29,333.76,317.38,268.29,280.97,252.44,178.31,146.7,137.66,143.35,109.84,120,133.71,154.98,127.32,152.56,106.79,44.06,41.92,1.13,.,.
GBRTENW,2001,3,interm,3,I053,8714.95,43.91,47.81,25.31,34.08,119.98,210.22,254.99,290.82,359.98,347.96,326.43,331.11,285.77,284.69,292.92,509.88,784.17,1145.61,3019.3,1372.31,1662.87,1153.6,513.81,.,.
GBRTENW,2001,3,interm,3,I054,3352,0,0,0,4.75,98.38,211.24,272.84,402.85,376.87,348.78,320.33,320.2,255.66,180.77,121.04,124.73,132.95,81.73,98.88,64.49,33.83,26.71,6.99,.,.
GBRTENW,2001,3,interm,3,I055,121.88,6.13,6.07,6.81,4.91,3.87,16.17,12.22,11.77,9.86,13.96,6,2.99,4,3,1,2.99,5,3.04,2.07,1.02,1.07,1.06,0,.,.
GBRTENW,2001,3,interm,3,I056,2390.98,36.76,22.35,15.52,19.58,159.01,232.45,245.34,289.26,275.12,204.35,196.65,173.54,131.3,79.92,84,77.83,61,43.45,43.55,29.75,13.44,9.79,3.59,.,.
GBRTENW,2002,1,interm,3,I000,253144,1813,315,197,280,833,1243,1442,2028,2649,3549,5066,7849,11921,15800,22884,33374,43961,44343,53597,32790,20807,16461,4346,.,.
GBRTENW,2002,1,interm,3,I001,302.04,0,0,0,0,0,0,0,0,0,0,2.01,1,1,5.99,12.93,26.92,57.99,72.35,121.84,77.04,44.68,31.49,13.45,.,.
GBRTENW,2002,1,interm,3,I002,266.9,0,0,0,0,0,2.9,3.83,2.92,4.95,4.1,16.06,17.03,20.1,11.98,19.9,31.9,49.99,49.24,32.01,21.29,10.64,6.3,4.48,.,.
GBRTENW,2002,1,interm,3,I003,870.4,13.2,11,4,0,1.86,0.97,1.92,2.92,7.92,8.2,14.05,22.03,32.16,36.93,62.68,94.71,155.98,176.85,223.04,134.81,88.31,70.34,17.94,.,.
GBRTENW,2002,1,interm,3,I004,114.19,0,0,0,0,0,0,2.87,2.92,7.92,9.22,16.06,23.04,12.06,11.98,7.96,5.98,5,4.02,5.16,4.05,1.06,1.05,0,.,.
GBRTENW,2002,1,interm,3,I005,149.87,2.03,0,0,0.99,0,1.93,2.87,16.55,33.64,31.76,26.1,10.02,6.03,9.98,4.97,1.99,1,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,I006,370.89,19.3,25,3,4.93,10.22,7.73,11.5,16.55,11.87,20.49,8.03,15.02,25.12,17.96,36.81,33.9,34.99,26.13,42.34,26.35,15.96,11.55,4.48,.,.
GBRTENW,2002,1,interm,3,I007,1103.93,0,0,0,0,0,1.93,2.87,5.84,11.87,22.54,58.22,110.17,160.78,153.7,131.32,138.58,128.98,92.44,84.67,62.85,21.28,17.85,3.36,.,.
GBRTENW,2002,1,interm,3,I008,4022.38,0,0,0,0,0,1.93,1.92,7.79,16.82,55.33,115.43,205.31,375.83,432.15,525.29,665.98,695.89,538.59,384.12,278.75,103.2,92.38,10.09,.,.
GBRTENW,2002,1,interm,3,I009,3497.69,0,0,0,0,0.93,0.97,1.92,3.89,11.87,31.76,47.18,101.15,171.84,294.42,423.81,630.09,710.89,586.82,480.15,322.34,156.4,139.62,15.69,.,.
GBRTENW,2002,1,interm,3,I010,7579.55,0,0,0,0,0,2.9,3.83,15.58,37.6,62.5,138.52,263.4,535.61,704.62,1000.84,1190.4,1395.78,1170.62,1057.36,739.95,312.79,263.5,48.2,.,.
GBRTENW,2002,1,interm,3,I011,2976.73,0,0,0,0,0,0,0,2.92,11.87,37.91,76.29,139.21,220.07,323.37,411.88,508.46,516.92,416,311.84,225.03,85.11,69.29,15.69,.,.
GBRTENW,2002,1,interm,3,I012,2574.5,0,2,0,0.99,0.93,1.93,4.79,12.66,13.85,34.83,64.24,107.16,182.89,215.58,320.35,439.67,466.93,394.9,310.81,213.88,95.75,80.84,14.57,.,.
GBRTENW,2002,1,interm,3,I013,18116.31,0,0,0,0,0,0,0,7.79,30.68,108.6,276.04,673.03,1321.43,1927.22,2647.35,3344.88,3582.43,2525.13,1671.74,1242.71,418.12,362.18,53.81,.,.
GBRTENW,2002,1,interm,3,I014,1046.98,0,1,0,0.99,1.86,9.67,6.71,20.45,30.68,34.83,47.18,73.11,84.41,85.83,112.42,116.65,153.98,119.57,147.66,90.21,57.45,40.94,16.81,.,.
GBRTENW,2002,1,interm,3,I015,82.52,0,0,0,0,0,0,0,0,0,0,1,2,7.03,7.98,7.96,14.95,13,12.06,16.52,11.15,5.32,4.2,1.12,.,.
GBRTENW,2002,1,interm,3,I016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,I017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,I018,9085.74,0,0,0,0,0.93,0,0,0,1.98,5.12,16.06,69.11,169.83,400.21,776,1266.17,1894.7,2014.68,2470.96,1577.21,890.5,736.97,151.33,.,.
GBRTENW,2002,1,interm,3,I019,168.11,0,0,0,0,0.93,3.87,8.62,5.84,12.86,8.2,12.05,12.02,13.06,8.98,10.94,14.95,18,15.07,22.72,13.18,9.58,7.35,2.24,.,.
GBRTENW,2002,1,interm,3,I020,2939.46,0,0,0,0,0,0,1.92,0,1.98,9.22,14.05,54.08,104.51,183.64,292.49,447.65,590.91,563.71,675.31,410.52,264.92,218.36,45.96,.,.
GBRTENW,2002,1,interm,3,I021,1855.13,0,1,0,0,0,1.93,1.92,2.92,12.86,22.54,65.24,101.15,193.94,212.58,275.58,276.16,315.95,200.97,170.38,112.51,57.45,50.39,6.73,.,.
GBRTENW,2002,1,interm,3,I022,2103.71,0,11,23,28.59,18.57,12.57,20.12,22.39,29.69,32.79,41.15,74.11,127.62,133.74,248.72,309.06,375.94,303.46,291.19,189.55,101.07,77.69,23.54,.,.
GBRTENW,2002,1,interm,3,I023,15993.32,7.11,34,35,40.42,59.43,59.93,67.07,117.81,173.17,273.55,384.44,689.05,1077.24,1433.19,1904.18,2593.15,2750.56,2298.04,1995.97,1363.34,625.58,517.56,106.49,.,.
GBRTENW,2002,1,interm,3,I024,460.58,14.22,4,3,3.94,5.57,5.8,4.79,12.66,5.94,14.34,10.04,20.03,25.12,29.94,34.82,49.85,57.99,55.27,103.26,63.86,39.36,32.54,6.73,.,.
GBRTENW,2002,1,interm,3,I025,2922.86,0,0,1,0.99,3.71,4.83,8.62,20.45,29.69,29.71,54.2,74.11,114.56,179.65,275.58,451.63,505.92,547.63,620.58,374.03,246.83,190.02,57.17,.,.
GBRTENW,2002,1,interm,3,I026,681.54,24.38,22,10,11.83,13.93,21.26,14.37,22.39,11.87,24.59,22.08,34.05,39.19,54.89,47.75,77.76,72.99,65.31,90.87,54.74,36.17,25.2,11.21,.,.
GBRTENW,2002,1,interm,3,I027,256.32,0,0,0,0,0,1.93,6.71,12.66,16.82,24.59,35.13,41.06,49.24,26.95,10.94,8.97,8,4.02,9.29,6.08,3.19,2.1,1.12,.,.
GBRTENW,2002,1,interm,3,I028,698.35,0,0,0,5.92,32.5,123.72,160.01,152.85,107.86,53.28,31.12,20.03,2.01,2,0,2.99,1,1,2.07,2.03,0,0,0,.,.
GBRTENW,2002,1,interm,3,I029,3787.15,0,0,0,0.99,0.93,1.93,1.92,4.87,0,0,3.01,3,28.14,32.94,75.61,235.29,593.91,929.46,1875.16,1016.67,864.96,678.18,187.2,.,.
GBRTENW,2002,1,interm,3,I030,6845.43,65,38,30,34.51,67.79,53.16,59.4,93.47,123.69,140.36,195.73,196.3,278.35,275.46,466.59,727.8,1194.81,1290.2,1514.79,992.35,519.19,426.22,91.92,.,.
GBRTENW,2002,1,interm,3,I031,315.87,0,0,0,0,0,0,2.87,0,3.96,1.02,4.02,14.02,15.07,25.95,35.82,65.8,62.99,49.24,35.11,25.34,9.58,7.35,2.24,.,.
GBRTENW,2002,1,interm,3,I032,1470.87,0,0,0,0,0,0.97,0.96,3.89,11.87,20.49,37.14,60.09,78.38,85.83,141.27,184.44,276.96,275.32,293.25,182.45,110.65,92.38,17.94,.,.
GBRTENW,2002,1,interm,3,I033,57279.79,1.02,0,1,0,0.93,0,25.87,83.73,244.42,595.26,1060.98,1893.9,2967.44,4003.15,5902.56,8401.57,10619.31,10505.46,10973.21,7075.16,3880.1,3186.17,686.03,.,.
GBRTENW,2002,1,interm,3,I034,10010.58,21.33,13,4,7.89,16.72,38.66,46.95,66.2,93.02,128.07,157.59,252.39,337.64,432.15,587.97,1049.82,1519.76,1974.48,3262.95,1797.17,1475.65,1119.1,359.83,.,.
GBRTENW,2002,1,interm,3,I035,22863.91,4.06,4,1,6.9,9.29,8.7,16.29,41.86,77.18,155.73,247.93,353.54,553.69,835.36,1465.44,2585.18,4230.33,5070.36,7197.07,4300.84,2901.3,2349.47,548.15,.,.
GBRTENW,2002,1,interm,3,I036,8980.93,0,0,0,0.99,5.57,6.77,16.29,31.16,37.6,62.5,102.38,154.24,294.43,499.02,819.77,1425.69,1914.7,1796.63,1813.21,1222.44,585.15,475.56,108.73,.,.
GBRTENW,2002,1,interm,3,I037,15.03,0,0,0,0,0,0.97,0,0.97,0.99,1.02,0,0,1,0,0.99,1.99,1,4.02,2.07,0,2.13,2.1,0,.,.
GBRTENW,2002,1,interm,3,I038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,I039,12717.1,21.33,4,3,3.94,7.43,6.77,16.29,23.37,58.38,68.64,103.39,159.24,210.02,298.41,471.57,926.2,1781.72,2671.83,5881.56,2864.53,3053.44,2203.55,864.27,.,.
GBRTENW,2002,1,interm,3,I040,323.59,7.11,3,1,1.97,1.86,0.97,1.92,1.95,2.97,1.02,4.02,10.02,14.07,9.98,12.93,25.92,43.99,65.31,113.58,55.75,58.52,45.14,13.45,.,.
GBRTENW,2002,1,interm,3,I041,14110.02,0,3,5,9.86,11.14,17.4,7.67,21.42,21.77,26.64,70.26,163.25,375.83,676.67,1184.89,2151.49,3189.49,3124.01,3050.24,2050.58,990.51,812.55,175.99,.,.
GBRTENW,2002,1,interm,3,I042,5121.65,11.17,10,2,3.94,6.5,8.7,4.79,7.79,20.78,22.54,46.17,77.12,149.73,206.59,365.12,572.27,945.85,1060.09,1600.5,885.91,719.21,516.51,206.26,.,.
GBRTENW,2002,1,interm,3,I043,1797.6,0,0,0,0.99,0,2.9,3.83,4.87,11.87,17.42,35.13,60.09,83.41,112.78,153.21,246.25,332.95,343.65,388.25,247.33,140.44,109.18,31.39,.,.
GBRTENW,2002,1,interm,3,I044,3940.19,2.03,4,0,0,0,6.77,28.74,87.62,208.79,379.08,504.89,565.87,528.57,453.11,400.93,296.1,235.96,141.68,96.03,64.87,30.85,23.1,7.85,.,.
GBRTENW,2002,1,interm,3,I045,5371.05,17.27,4,6,1.97,7.43,10.63,11.5,25.31,51.46,63.52,94.35,142.22,220.07,275.46,434.76,675.95,1003.84,1049.04,1276.27,754.14,523.45,420.97,102.01,.,.
GBRTENW,2002,1,interm,3,I046,462.76,0,1,0,0,0,0.97,0,0.97,2.97,4.1,9.03,8.01,19.09,20.96,41.78,51.84,58.99,98.47,144.56,78.05,67.03,49.34,17.94,.,.
GBRTENW,2002,1,interm,3,I047,1280.31,2.03,0,1,0.99,1.86,0.97,1.92,3.89,5.94,12.29,19.07,25.04,34.17,76.85,99.49,138.58,191.97,250.2,414.06,223,192.57,141.72,51.56,.,.
GBRTENW,2002,1,interm,3,I048,3694.15,2.03,1,1,0,3.71,1.93,7.67,12.66,14.84,22.54,29.11,50.08,63.31,105.79,191.02,356.92,604.9,806.88,1418.76,809.89,611.75,460.87,152.45,.,.
GBRTENW,2002,1,interm,3,I049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,I050,1152.68,1144.68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,1,interm,3,I051,936.38,395.1,49,12,21.69,15.79,23.2,22.04,31.16,30.68,27.66,28.11,42.06,55.27,41.92,27.86,28.91,29,29.14,25.81,14.19,11.7,8.4,3.36,.,.
GBRTENW,2002,1,interm,3,I052,2371.18,1.02,21,24,47.32,276.74,333.46,251.99,261.9,205.82,167,133.5,131.2,89.44,73.86,69.64,75.77,70.99,66.32,70.22,51.7,18.09,15.75,2.24,.,.
GBRTENW,2002,1,interm,3,I053,3938.48,19.3,29,21,27.61,74.29,140.15,177.26,202.51,249.36,205.93,202.76,207.32,177.87,186.63,180.07,280.15,399.94,418.01,739.33,414.58,326.62,245.66,81.83,.,.
GBRTENW,2002,1,interm,3,I054,2528.14,0,0,0,3.94,64.08,170.12,231.87,325.18,323.58,307.36,253.95,216.33,190.93,105.79,96.5,79.76,57.99,53.26,47.5,33.45,13.83,13.65,0,.,.
GBRTENW,2002,1,interm,3,I055,77.52,4.06,0,1,0.99,5.57,9.67,17.25,4.87,9.9,7.17,3.01,2,0,2.99,1.99,3.99,1,0,2.07,1.01,1.06,1.05,0,.,.
GBRTENW,2002,1,interm,3,I056,1511.66,14.22,12,5,3.94,104.01,128.55,147.55,197.64,200.88,151.63,128.48,110.17,82.4,56.89,52.73,42.87,36.99,16.08,19.62,11.15,8.51,7.35,1.12,.,.
GBRTENW,2002,2,interm,3,I000,280382.99,1314,236,159,189,384,432,567,1041,1553,2219,3387,5285,7673,10060,14916,24648,38860,51183,116276.99,55120,61156.99,42315,18841.99,.,.
GBRTENW,2002,2,interm,3,I001,568.4,0,1.03,0,0,0,0,0,0,1.03,0,1,3.02,5,7.99,13.01,21,72.21,112.68,330.44,153.48,177.22,125.93,50.9,.,.
GBRTENW,2002,2,interm,3,I002,177.96,0,0,0,0.95,0.99,2.8,1,3.12,3.08,2,4,3.02,4,9.98,14.01,29,27.08,41.62,31.32,23.85,6.73,5.43,1.21,.,.
GBRTENW,2002,2,interm,3,I003,1109.44,12.15,2.06,0.99,1.9,0.99,2.8,2,9.35,6.15,10.01,13,19.13,35.98,46.93,54.03,94.01,147.43,213.18,437.35,227.11,208.62,151.98,55.75,.,.
GBRTENW,2002,2,interm,3,I004,59.28,0,0,0,0,0.99,0,0,1.04,3.08,3,3,6.04,8.99,6.99,6,9,7.02,3.05,1.08,1.04,0,0,0,.,.
GBRTENW,2002,2,interm,3,I005,42.53,0,0,0,0,0.99,0.93,6.01,9.35,9.23,5.01,5,2.01,3,0,1,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,2,interm,3,I006,371.18,15.18,11.34,4.97,2.85,8.91,9.33,6.01,8.31,12.3,9.01,9,5.03,9.99,24.96,25.02,28,45.13,37.56,98.27,41.48,57.2,36.91,20.6,.,.
GBRTENW,2002,2,interm,3,I007,613.09,0,0,0,0,0,0.93,1,7.27,9.23,16.02,19.99,28.19,55.96,57.91,58.04,68.01,89.26,78.17,123.11,70.52,51.6,39.08,12.12,.,.
GBRTENW,2002,2,interm,3,I008,2377.49,0,0,0,0,0,0,0,4.16,5.13,14.02,25.99,59.4,100.93,152.76,204.12,313.04,437.28,453.76,606.89,344.3,257.98,201.92,53.33,.,.
GBRTENW,2002,2,interm,3,I009,2158.83,0,0,0,0,0,0,4.01,2.08,8.2,17.02,41.99,34.23,63.96,103.83,161.1,273.03,379.11,438.54,631.73,361.93,264.71,213.86,47.27,.,.
GBRTENW,2002,2,interm,3,I010,6893.06,0,0,0,0,0.99,0,2,17.66,28.7,53.07,93.97,182.24,286.81,385.39,604.36,857.1,1183.47,1307.49,1889.79,1083.71,790.75,613.36,169.68,.,.
GBRTENW,2002,2,interm,3,I011,3241.54,0,0,0,0,0,0,1,2.08,16.4,23.03,47.99,106.73,158.9,263.58,311.19,457.06,558.64,589.79,705.16,418.97,279.29,216.03,60.6,.,.
GBRTENW,2002,2,interm,3,I012,2537.06,0,1.03,0,0.95,3.96,1.87,3.01,4.16,13.33,25.03,24.99,66.45,110.93,159.75,254.15,320.04,396.16,489.29,661.97,383.71,272.56,187.81,84.84,.,.
GBRTENW,2002,2,interm,3,I013,11682.27,0,0,0,0,0.99,0.93,1,13.51,31.78,81.11,198.94,478.26,778.49,997.41,1343.81,2084.25,2401.04,1815.06,1455.68,994.53,436.31,353.9,76.36,.,.
GBRTENW,2002,2,interm,3,I014,897.73,0,0,0,0,2.97,2.8,14.02,19.74,17.43,20.03,43.99,51.35,71.95,44.93,69.04,90.01,119.35,106.59,223.53,95.41,128.99,75.99,54.54,.,.
GBRTENW,2002,2,interm,3,I015,11702.23,0,0,0,0,0,0.93,16.03,100.78,234.74,361.49,553.84,826.63,1049.32,979.44,1044.63,1224.15,1447.25,1451.64,2411.37,1230.97,1173.23,832.64,338.15,.,.
GBRTENW,2002,2,interm,3,I016,2405.67,0,0,0,0,0.99,3.73,10.02,33.25,54.33,69.09,99.97,134.92,174.89,190.7,225.14,281.03,359.05,360.37,408.19,247.85,155.91,112.9,42.42,.,.
GBRTENW,2002,2,interm,3,I017,4148.44,0,0,0,0.95,0,2.8,5.01,18.7,25.63,59.08,117.97,262.79,385.75,467.26,591.36,628.08,611.79,500.46,470.83,288.3,177.22,133.53,42.42,.,.
GBRTENW,2002,2,interm,3,I018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2002,2,interm,3,I019,495.41,0,0,0,0,0,0,1,2.08,3.08,8.01,10,15.1,27.98,24.96,42.03,43.01,70.21,74.1,173.86,88.15,85.24,57.54,27.88,.,.
GBRTENW,2002,2,interm,3,I020,1546.68,0,0,0,0,0,0,1,1.04,3.08,7.01,9,21.14,36.98,62.9,118.07,174.02,277.82,306.57,528.06,296.59,227.69,172.61,53.33,.,.
GBRTENW,2002,2,interm,3,I021,1112.28,0,1.03,1.99,0,0,0,2,2.08,4.1,10.01,21.99,51.35,77.95,79.87,106.06,181.02,176.52,169.53,226.77,144.15,79.64,59.71,19.39,.,.
