date,term,spot,forward_force
1982-08-31T00:00:00Z,29,NA,0.07333939952783819
1982-08-31T00:00:00Z,30,NA,0.07333939952783819
1982-08-31T00:00:00Z,31,NA,0.07333939952783819
1982-08-31T00:00:00Z,32,NA,0.07333939952783819
1982-08-31T00:00:00Z,33,NA,0.07333939952783819
1982-08-31T00:00:00Z,34,NA,0.07333939952783819
1982-08-31T00:00:00Z,35,NA,0.07333939952783819
1982-08-31T00:00:00Z,36,NA,0.07333939952783819
1982-08-31T00:00:00Z,37,NA,0.07333939952783819
1982-08-31T00:00:00Z,38,NA,0.07333939952783819
1982-08-31T00:00:00Z,39,NA,0.07333939952783819
1982-08-31T00:00:00Z,40,NA,0.07333939952783819
1982-09-30T00:00:00Z,1,0.0978141885936308,0.09332110162075401
1982-09-30T00:00:00Z,2,0.0980893791706211,0.09382238151750473
1982-09-30T00:00:00Z,3,0.09872064675743991,0.09529588047074694
1982-09-30T00:00:00Z,4,0.10102166472989411,0.10251477586086777
1982-09-30T00:00:00Z,5,0.10468481855682428,0.11284617157032034
1982-09-30T00:00:00Z,6,0.1086414208794399,0.1210116121876878
1982-09-30T00:00:00Z,7,0.11206766416293129,0.12473537808393653
1982-09-30T00:00:00Z,8,0.11456541572713058,0.12416923673260183
1982-09-30T00:00:00Z,9,0.11604140278909959,0.12037512485468493
1982-09-30T00:00:00Z,10,0.11657272424261071,0.11454759796103853
1982-09-30T00:00:00Z,11,0.11630591541547507,0.10763512480650617
1982-09-30T00:00:00Z,12,0.11540077520618228,0.10029097404448417
1982-09-30T00:00:00Z,13,0.11400092191116919,0.09288823823948378
1982-09-30T00:00:00Z,14,0.1122229503535657,0.08559579120875793
1982-09-30T00:00:00Z,15,0.11015684329204595,0.0784701949217037
1982-09-30T00:00:00Z,16,0.10786882992663108,0.07149156430831649
1982-09-30T00:00:00Z,17,0.10540506494042866,0.06459017248511345
1982-09-30T00:00:00Z,18,NA,0.06459017248511345
1982-09-30T00:00:00Z,19,NA,0.06459017248511345
1982-09-30T00:00:00Z,20,NA,0.06459017248511345
1982-09-30T00:00:00Z,21,NA,0.06459017248511345
1982-09-30T00:00:00Z,22,NA,0.06459017248511345
1982-09-30T00:00:00Z,23,NA,0.06459017248511345
1982-09-30T00:00:00Z,24,NA,0.06459017248511345
1982-09-30T00:00:00Z,25,NA,0.06459017248511345
1982-09-30T00:00:00Z,26,NA,0.06459017248511345
1982-09-30T00:00:00Z,27,NA,0.06459017248511345
1982-09-30T00:00:00Z,28,NA,0.06459017248511345
1982-09-30T00:00:00Z,29,NA,0.06459017248511345
1982-09-30T00:00:00Z,30,NA,0.06459017248511345
1982-09-30T00:00:00Z,31,NA,0.06459017248511345
1982-09-30T00:00:00Z,32,NA,0.06459017248511345
1982-09-30T00:00:00Z,33,NA,0.06459017248511345
1982-09-30T00:00:00Z,34,NA,0.06459017248511345
1982-09-30T00:00:00Z,35,NA,0.06459017248511345
1982-09-30T00:00:00Z,36,NA,0.06459017248511345
1982-09-30T00:00:00Z,37,NA,0.06459017248511345
1982-09-30T00:00:00Z,38,NA,0.06459017248511345
1982-09-30T00:00:00Z,39,NA,0.06459017248511345
1982-09-30T00:00:00Z,40,NA,0.06459017248511345
1982-10-31T00:00:00Z,1,0.0860677230026961,0.08256357960675224
1982-10-31T00:00:00Z,2,0.08895614105255997,0.08787555764170311
1982-10-31T00:00:00Z,3,0.0907443338238662,0.09014187751874017
1982-10-31T00:00:00Z,4,0.09334740959986818,0.09639501834916836
1982-10-31T00:00:00Z,5,0.09684222355395158,0.10520069471070048
1982-10-31T00:00:00Z,6,0.10040278160018376,0.11188093941288163
1982-10-31T00:00:00Z,7,0.10339673254885787,0.11469585692264772
1982-10-31T00:00:00Z,8,0.10555602233340855,0.11403364419993511
1982-10-31T00:00:00Z,9,0.1068602458765334,0.11095943106299211
1982-10-31T00:00:00Z,10,0.10741545367035175,0.10654220279533866
1982-10-31T00:00:00Z,11,0.10736956455183934,0.10157305241075787
1982-10-31T00:00:00Z,12,0.10686650909880306,0.09653484699105697
1982-10-31T00:00:00Z,13,0.10602285628442598,0.0916206902409924
1982-10-31T00:00:00Z,14,0.10492456319727755,0.08686150469017817
1982-10-31T00:00:00Z,15,0.10363470048844933,0.08225619135993711
1982-10-31T00:00:00Z,16,0.10219922369130288,0.0777845623297988
1982-10-31T00:00:00Z,17,0.1006500606781017,0.07339683136753106
1982-10-31T00:00:00Z,18,NA,0.07339683136753106
1982-10-31T00:00:00Z,19,NA,0.07339683136753106
1982-10-31T00:00:00Z,20,NA,0.07339683136753106
1982-10-31T00:00:00Z,21,NA,0.07339683136753106
1982-10-31T00:00:00Z,22,NA,0.07339683136753106
1982-10-31T00:00:00Z,23,NA,0.07339683136753106
1982-10-31T00:00:00Z,24,NA,0.07339683136753106
1982-10-31T00:00:00Z,25,NA,0.07339683136753106
1982-10-31T00:00:00Z,26,NA,0.07339683136753106
1982-10-31T00:00:00Z,27,NA,0.07339683136753106
1982-10-31T00:00:00Z,28,NA,0.07339683136753106
1982-10-31T00:00:00Z,29,NA,0.07339683136753106
1982-10-31T00:00:00Z,30,NA,0.07339683136753106
1982-10-31T00:00:00Z,31,NA,0.07339683136753106
1982-10-31T00:00:00Z,32,NA,0.07339683136753106
1982-10-31T00:00:00Z,33,NA,0.07339683136753106
1982-10-31T00:00:00Z,34,NA,0.07339683136753106
1982-10-31T00:00:00Z,35,NA,0.07339683136753106
1982-10-31T00:00:00Z,36,NA,0.07339683136753106
1982-10-31T00:00:00Z,37,NA,0.07339683136753106
1982-10-31T00:00:00Z,38,NA,0.07339683136753106
1982-10-31T00:00:00Z,39,NA,0.07339683136753106
1982-10-31T00:00:00Z,40,NA,0.07339683136753106
1982-11-30T00:00:00Z,1,0.10117928002120316,0.0963816782912817
1982-11-30T00:00:00Z,2,0.1022524156950844,0.09832979542296459
1982-11-30T00:00:00Z,3,0.1029010196713183,0.09912052288389783
1982-11-30T00:00:00Z,4,0.10482862622010553,0.10492893759602723
1982-11-30T00:00:00Z,5,0.10788319233103284,0.11349486922526975
1982-11-30T00:00:00Z,6,0.11111698508332206,0.11993900989361228
1982-11-30T00:00:00Z,7,0.11384937578316257,0.1225586414909311
1982-11-30T00:00:00Z,8,0.11578686898774078,0.12172549008419264
1982-11-30T00:00:00Z,9,0.11689911771764573,0.11852686074395791
1982-11-30T00:00:00Z,10,0.11729076032644599,0.11406210329467947
1982-11-30T00:00:00Z,11,0.11710946686306677,0.1091217677108185
1982-11-30T00:00:00Z,12,0.11649429346290974,0.10413449764766347
1982-11-30T00:00:00Z,13,0.11555303426159197,0.09922942412430769
1982-11-30T00:00:00Z,14,0.11436343445434777,0.09441303667091527
1982-11-30T00:00:00Z,15,0.11298292397310043,0.08968931242175526
1982-11-30T00:00:00Z,16,0.11145411663639397,0.08505082035380473
1982-11-30T00:00:00Z,17,0.10980756110467833,0.08046597478469031
1982-11-30T00:00:00Z,18,NA,0.08046597478469031
1982-11-30T00:00:00Z,19,NA,0.08046597478469031
1982-11-30T00:00:00Z,20,NA,0.08046597478469031
1982-11-30T00:00:00Z,21,NA,0.08046597478469031
