country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2012,2,short,3,2,69750.11,6.16,41.64,40.94,42.32,42.18,65.85,133.59,275.5,423.87,905.54,1694.65,2548.75,3676.4,5601.2,7511.51,8459,9889.1,11088.63,17303.28,9724.65,7578.63,5616.88,1961.75,.,.
GBRTENW,2012,2,short,3,3,533.2,3.08,4.16,3.07,2.06,2.06,5.07,1.02,3.04,6.08,6.05,17.2,17.15,21.11,28.1,35.09,47.07,60.12,63.58,208.08,75.66,132.42,84.51,47.9,.,.
GBRTENW,2012,2,short,3,4,3702.85,18.48,13.53,13.31,7.23,19.55,22.29,22.44,22.28,29.41,43.36,47.55,76.68,99.53,130.45,174.43,248.38,414.84,628.76,1670.36,681.98,988.38,617.99,370.38,.,.
GBRTENW,2012,2,short,3,5,25373.41,0,0,0,1.03,6.17,2.03,7.14,15.19,15.21,20.17,27.32,29.26,43.23,83.29,178.44,511.79,1432.91,3929.01,19071.23,7216.55,11854.68,7592.35,4262.33,.,.
GBRTENW,2012,2,short,3,6,11986.27,30.8,22.9,17.4,11.35,22.63,46.6,40.79,36.46,56.79,67.56,143.67,184.65,233.23,417.43,558.38,735.13,1353.75,2142.64,5864.1,2801.55,3062.55,2180.41,882.14,.,.
GBRTENW,2012,2,short,3,7,45585.77,19.51,11.45,5.12,2.06,19.55,16.21,23.46,45.58,97.35,170.42,272.16,406.63,641.38,1098.77,1915.72,2723.18,4666.48,7955.92,25494.83,10506.84,14987.99,9711.49,5276.5,.,.
GBRTENW,2012,2,short,3,8,22640.57,3.08,0,1.02,3.1,7.2,7.09,10.2,19.24,46.65,66.55,120.4,210.88,311.64,414.42,675.66,1081.66,2143.36,3951.21,13567.19,5601.06,7966.14,5146.78,2819.35,.,.
GBRTENW,2012,2,short,3,9,6327.35,3.08,0,0,0,4.11,7.09,5.1,15.19,26.37,45.38,66.77,76.68,107.57,172.59,292.72,504.78,900.83,1260.55,2838.53,1381.35,1457.18,1034.22,422.96,.,.
GBRTENW,2012,2,short,3,10,16787.92,16.43,10.41,7.17,5.16,3.09,7.09,5.1,8.1,17.24,36.3,61.72,77.69,116.62,174.6,303.75,503.77,1076.19,2353.57,12003.94,3918.08,8085.85,4601.68,3484.17,.,.
GBRTENW,2012,2,short,3,11,21922.51,7.19,9.37,1.02,8.26,10.29,7.09,5.1,13.17,31.44,48.4,84.99,168.5,371.96,818.81,1400.45,2049.15,2906.91,4212.61,9767.82,4617.45,5150.37,3404.78,1745.59,.,.
GBRTENW,2012,2,short,3,12,13129.29,6.16,8.33,4.09,1.03,5.14,13.17,33.65,68.88,102.42,251.09,373.33,449.01,537.84,673.31,831.05,997.53,1439.93,2085.11,5248.23,2501.97,2746.26,1923.71,822.55,.,.
GBRTENW,2012,2,short,3,13,4185.93,0,1.04,1.02,3.1,2.06,2.03,10.2,8.1,18.25,22.18,26.31,54.49,69.37,108.37,186.46,263.4,421.86,741.8,2245.9,914.08,1331.82,883.15,448.67,.,.
GBRTENW,2012,2,short,3,14,5976.6,2.05,0,0,1.03,2.06,12.16,18.36,15.19,18.25,16.13,27.32,38.34,46.24,107.37,144.36,278.43,504.02,950.71,3794.58,1411,2383.58,1487.41,896.16,.,.
GBRTENW,2012,2,short,3,15,1599.8,1141.63,41.64,16.38,11.35,11.32,11.14,20.4,22.28,16.22,19.16,27.32,28.25,27.14,41.14,33.08,26.04,31.06,29.27,44.97,30.67,14.29,8.45,5.84,.,.
GBRTENW,2012,2,short,3,16,6666.75,21.56,23.94,15.35,22.71,86.41,155,166.23,203.59,229.17,285.37,328.81,291.6,261.38,234.8,232.57,256.39,469.95,799.33,2582.57,1102.22,1480.35,914.84,565.51,.,.
GBRTENW,2013,2,short,3,0,261205.01,1188,229,122,133,239,386,554,841,1168,2084,3271,4786,6619,9805,15048,18934,28234,42506,125058.01,52899,72159.02,48316,23843.02,.,.
GBRTENW,2013,2,short,3,1,2988.95,24.73,20.54,6,5,7.15,6.09,10.17,16.41,28.41,35.42,49.47,61.4,79.52,111.57,146.27,157.28,337.79,505.46,1380.27,607.32,772.95,542.1,230.85,.,.
GBRTENW,2013,2,short,3,2,69453.36,5.15,34.91,40,32,40.85,78.22,138.25,276.91,434.32,890.68,1546.66,2480.06,3566.17,5274.9,7913.73,8507.28,9942.24,11035.36,17215.67,9442.05,7773.61,5908.08,1865.54,.,.
GBRTENW,2013,2,short,3,3,527.76,2.06,6.16,2,3,0,3.05,4.07,6.15,10.15,7.08,8.08,20.13,14.09,27.14,35.07,48.09,61.14,72.64,197.67,76.68,120.99,74.12,46.87,.,.
GBRTENW,2013,2,short,3,4,3709.21,16.49,11.3,2,11,18.38,21.33,33.54,24.61,34.5,40.49,76.73,83.54,95.62,146.75,176.33,269.48,394.92,582.14,1670.05,714.67,955.38,655.39,299.99,.,.
GBRTENW,2013,2,short,3,5,26900.23,0,0,0,3,5.11,5.08,11.18,12.31,19.28,24.29,28.27,37.24,55.36,87.45,204.38,464.83,1543.61,4118.33,20280.52,7493.32,12787.2,8372.95,4414.25,.,.
GBRTENW,2013,2,short,3,6,12659.9,44.31,36.97,15,16,30.64,31.49,47.78,40,38.56,94.13,151.44,168.09,245.6,393,609.13,787.41,1308.06,2321.48,6280.82,2983.42,3297.4,2361.11,936.28,.,.
GBRTENW,2013,2,short,3,7,45008.64,21.64,10.27,6,7,7.15,17.27,26.43,44.1,86.26,184.21,286.72,492.19,709.61,1074.48,1784.32,2646.75,4515.56,7725.15,25363.54,10333.6,15029.94,10042.67,4987.27,.,.
GBRTENW,2013,2,short,3,8,21605.24,6.18,4.11,1,2,7.15,6.09,16.26,25.64,32.47,80.97,139.32,200.3,274.79,351.79,615.14,1029.85,2100.91,3690.56,13020.7,5211.28,7809.42,5298.21,2511.21,.,.
GBRTENW,2013,2,short,3,9,6037.87,5.15,1.03,0,0,1.02,8.13,9.15,14.36,19.28,34.41,76.73,73.48,99.65,157.8,299.56,495.89,759.78,1197.57,2784.89,1394.58,1390.31,971.97,418.34,.,.
GBRTENW,2013,2,short,3,10,17258.49,12.36,15.4,6,0,2.04,9.14,7.12,17.44,21.31,42.51,53.51,74.48,113.74,207.06,291.54,558,1114.61,2284.15,12428.08,3962.9,8465.18,4852.46,3612.72,.,.
GBRTENW,2013,2,short,3,11,23427.8,7.21,6.16,5,10,5.11,6.09,12.2,14.36,18.27,61.74,89.85,205.33,392.55,861.39,1488.77,2120.81,3206.5,4454.3,10462.16,4757.32,5704.84,3838.13,1866.71,.,.
GBRTENW,2013,2,short,3,12,12971.42,2.06,5.13,7,3,9.19,10.16,29.48,67.69,136.99,240.89,366.47,460.99,542.52,656.35,814.52,952.71,1415.31,2004.69,5246.27,2518.22,2728.05,1953.48,774.57,.,.
GBRTENW,2013,2,short,3,13,4107.72,0,2.05,2,2,1.02,4.06,8.13,17.44,10.15,14.17,32.31,44.29,62.41,100.51,181.34,292.53,446.04,730.44,2156.83,880.3,1276.53,852.33,424.2,.,.
GBRTENW,2013,2,short,3,14,5853.73,1.03,3.08,1,2,3.06,7.11,15.25,17.44,17.25,27.33,22.21,37.24,55.36,82.42,177.33,268.48,532.24,910.03,3673.86,1368,2305.86,1451.61,854.26,.,.
GBRTENW,2013,2,short,3,15,1476.64,1019.02,42.1,15,16,11.24,14.22,11.18,14.36,12.18,16.19,28.27,34.22,41.27,47.24,31.06,27.05,22.05,35.31,38.68,23.52,15.16,11.65,3.52,.,.
GBRTENW,2013,2,short,3,16,7218.08,20.61,29.78,14,21,89.88,158.46,173.82,231.79,248.62,289.47,314.99,313.03,270.76,225.15,279.52,307.55,533.25,838.4,2858.01,1131.82,1726.19,1129.73,596.46,.,.
GBRTENW,2014,2,short,3,0,256282,1229,198,130,119,293,413,558,861,1198,2125,3286,4856,6501,9677,14938,19268,27917,41029,121686,50909,70777,47921,22856,.,.
GBRTENW,2014,2,short,3,1,2903.27,22.87,6.25,6.09,5.04,7.25,11.22,9.2,17.36,22.45,32.35,40.37,66.34,63.31,115.32,165.37,221.37,291.61,479.52,1319.98,587.18,732.79,522.32,210.47,.,.
GBRTENW,2014,2,short,3,2,69986.46,4.16,37.52,39.61,24.2,47.63,69.34,160.45,284.96,417.36,879.52,1550.15,2500.88,3523.34,5185.47,7722.06,8729.5,10017.81,11010.86,17781.65,9748.88,8032.77,6171.27,1861.5,.,.
GBRTENW,2014,2,short,3,3,499.56,3.12,4.17,4.06,1.01,3.11,3.06,3.07,11.23,7.14,9.1,14.13,11.06,17.08,14.04,34.08,34.06,56.12,59.56,210.37,75.7,134.67,90.24,44.43,.,.
GBRTENW,2014,2,short,3,4,3868.1,12.48,9.38,8.12,7.06,13.46,28.55,25.55,26.56,33.67,43.47,63.58,70.36,92.46,131.37,203.45,303.5,408.85,612.78,1773.45,747.79,1025.66,678.38,347.28,.,.
GBRTENW,2014,2,short,3,5,28426.61,0,0,2.03,3.03,0,4.08,14.31,16.34,23.47,15.16,27.25,27.14,45.22,54.15,194.43,537.89,1672.47,4299.55,21490.07,7617.02,13873.06,9229.83,4643.23,.,.
GBRTENW,2014,2,short,3,6,14112.05,29.11,20.84,15.23,22.19,36.24,33.65,28.62,37.79,55.1,77.84,149.36,181.94,238.17,396.11,634.4,866.44,1512.14,2562.17,7214.71,3175.29,4039.42,2944.97,1094.45,.,.
GBRTENW,2014,2,short,3,7,43068.99,20.8,6.25,8.12,2.02,17.6,19.38,37.81,43.92,82.66,151.64,309.83,430.21,662.26,1064.97,1701.76,2564.26,4347.03,7065.65,24532.82,9854.25,14678.58,9738.35,4940.23,.,.
GBRTENW,2014,2,short,3,8,20801.53,1.04,2.08,3.05,3.03,0,6.12,11.24,20.43,42.86,97.05,130.19,213.1,257.27,364.02,676.49,1049.74,1954.06,3530.3,12439.47,5001.29,7438.18,4966.31,2471.87,.,.
GBRTENW,2014,2,short,3,9,5712.46,1.04,0,0,0,2.07,3.06,6.13,13.28,18.37,61.67,60.55,80.41,104.51,161.45,299.66,474.79,811.69,1080.19,2533.59,1222.45,1311.15,953.35,357.8,.,.
GBRTENW,2014,2,short,3,10,17587.88,15.6,25.01,6.09,3.03,6.21,10.2,11.24,15.32,24.49,56.61,61.56,120.62,135.67,231.65,353.78,555.92,1153.4,2386.51,12414.97,3901.6,8513.37,4983.3,3530.07,.,.
GBRTENW,2014,2,short,3,11,18022.02,4.16,8.34,4.06,4.03,11.39,9.18,14.31,15.32,17.35,49.54,79.73,176.91,336.66,796.22,1400.09,2085.46,2818.86,3566.64,6623.78,3480.14,3143.64,2357.88,785.76,.,.
GBRTENW,2014,2,short,3,12,12634.99,3.12,6.25,8.12,5.04,5.18,10.2,19.42,97.03,119.39,235.55,354.23,455.34,530.61,627.75,799.77,951.58,1427.97,1965.54,5012.9,2353.85,2659.05,1924.74,734.31,.,.
GBRTENW,2014,2,short,3,13,3852.27,2.08,1.04,1.02,1.01,7.25,4.08,8.18,7.15,19.39,22.24,29.27,45.23,73.36,91.25,196.43,247.41,396.82,654.17,2044.89,809.17,1235.72,832.32,403.4,.,.
GBRTENW,2014,2,short,3,14,5431.07,0,2.08,2.03,1.01,3.11,6.12,18.4,18.38,18.37,24.26,27.25,32.17,53.26,86.24,162.36,225.37,469.98,881.31,3399.37,1219.38,2179.99,1402.42,777.57,.,.
GBRTENW,2014,2,short,3,15,1666.27,1091.75,30.22,11.17,9.08,10.35,9.18,10.22,7.15,18.37,22.24,30.28,68.35,65.32,72.2,63.14,41.07,33.07,40.38,32.73,13.3,19.43,15.92,3.51,.,.
GBRTENW,2014,2,short,3,16,7708.48,17.68,38.56,11.17,28.24,122.17,185.6,179.87,228.78,277.56,346.75,358.27,375.94,302.49,284.79,330.73,379.63,545.13,833.87,2861.26,1101.74,1759.53,1109.41,650.12,.,.
GBRTENW,2015,2,short,3,0,272447.98,1138,203,127,129,298,380,554,814,1266,1999,3344,5094,6714,9675,15632,20120,28869,43175,132916.98,54979,77937.98,51403,26534.97,.,.
GBRTENW,2015,2,short,3,1,3216.09,17.49,24.7,7.06,4.1,7.07,3.04,12.2,24.39,20.3,34.57,50.47,69.57,78.35,104.38,166.36,225.4,357.59,516.68,1492.36,637.71,854.65,595.68,258.97,.,.
GBRTENW,2015,2,short,3,2,70105.9,9.26,26.85,33.26,27.64,49.5,64.85,136.21,248.98,476.15,793.09,1545.33,2539.94,3561.92,5037.22,7863.1,8729.62,10183.93,11071.26,17707.78,9697.66,8010.12,6076.53,1933.6,.,.
GBRTENW,2015,2,short,3,3,632.06,5.14,4.3,3.02,3.07,3.03,5.07,4.07,3.05,5.08,12.2,13.12,18.15,16.07,30.11,40.09,58.1,71.12,76.69,260.57,117.71,142.86,84.79,58.07,.,.
GBRTENW,2015,2,short,3,4,4083.84,11.32,15.04,8.06,7.17,23.23,23.31,26.43,24.39,43.66,47.79,86.8,101.84,97.44,149.54,218.48,258.46,433.72,684.2,1822.97,778.97,1044.01,692.13,351.88,.,.
GBRTENW,2015,2,short,3,5,33619.35,0,1.07,1.01,2.05,0,4.05,7.12,19.31,15.23,15.25,25.23,31.26,47.21,64.23,216.47,616.1,1842.06,4903.41,25808.29,9102.94,16705.34,10685.07,6020.28,.,.
GBRTENW,2015,2,short,3,6,16553.67,39.1,25.78,12.1,18.43,40.41,25.33,29.48,37.6,46.7,59.99,116.08,189.56,272.22,377.37,642.4,977.75,1668.77,3002.19,8972.42,3935.77,5036.65,3593.13,1443.52,.,.
GBRTENW,2015,2,short,3,7,43836.04,17.49,13.96,2.02,4.1,9.09,11.15,28.46,60.97,79.19,166.75,304.83,474.92,679.03,1095.96,1843.01,2728.88,4264.09,7049.84,25002.29,9978.13,15024.16,9770.35,5253.81,.,.
GBRTENW,2015,2,short,3,8,21310.54,1.03,1.07,5.04,2.05,3.03,10.13,10.17,29.47,41.62,72.19,140.3,206.7,284.27,382.38,674.47,1125.01,2073.45,3545.11,12703.04,4995.21,7707.83,5024.03,2683.81,.,.
GBRTENW,2015,2,short,3,9,5727.84,0,0,0,0,0,9.12,7.12,10.16,22.34,45.76,56.52,86.71,78.35,172.62,330.72,487.87,715.19,1114.09,2591.27,1236.52,1354.75,915.77,438.98,.,.
GBRTENW,2015,2,short,3,10,20726.66,10.29,15.04,9.07,7.17,9.09,12.16,15.25,12.19,35.53,58.97,96.9,143.18,162.73,252.91,437.95,698.25,1275.12,2627.8,14847.05,4601.12,10245.93,5903.76,4342.17,.,.
GBRTENW,2015,2,short,3,11,20223.92,5.14,9.67,7.06,7.17,7.07,8.11,8.13,13.21,18.27,35.59,83.78,222.84,376.68,814.95,1562.4,2199.94,3112.17,3977.02,7754.73,3976.72,3778.01,2740.96,1037.06,.,.
GBRTENW,2015,2,short,3,12,13218.51,5.14,3.22,5.04,3.07,6.06,12.16,22.36,63.01,145.18,259.28,375.48,481.97,576.58,655.37,871.9,1045.87,1377.29,2068.73,5240.79,2446.42,2794.37,1988.41,805.96,.,.
GBRTENW,2015,2,short,3,13,4096.96,1.03,2.15,2.02,2.05,0,6.08,6.1,9.15,11.17,25.42,25.23,53.44,66.3,101.37,198.43,282.51,447.74,680.16,2176.63,937.62,1239.01,826.74,412.27,.,.
GBRTENW,2015,2,short,3,14,5530.18,2.06,3.22,0,2.05,3.03,4.05,10.17,10.16,7.11,23.39,25.23,42.35,55.25,82.3,170.37,282.51,471.78,920.33,3414.82,1290.77,2124.06,1286.74,837.31,.,.
GBRTENW,2015,2,short,3,15,1495.34,982.63,29,12.1,12.29,14.14,15.2,12.2,12.19,8.12,25.42,33.31,45.37,54.24,56.2,65.14,39.07,20.03,26.24,32.44,20.47,11.96,8.48,3.48,.,.
GBRTENW,2015,2,short,3,16,8071.09,30.87,27.93,20.16,26.62,123.24,166.19,218.55,235.77,290.36,323.34,365.39,386.18,307.37,298.08,330.72,364.65,554.92,911.25,3089.51,1225.26,1864.25,1210.43,653.82,.,.
GBRTENW,2016,2,short,3,0,267237.01,1205,215,103,123,262,404,569,906,1210,1977,3365,5220,7238,9804,15881,20803,28565,41186,128201.01,53373,74828.02,47733,27095.02,.,.
GBRTENW,2016,2,short,3,1,3186.58,16.58,19.73,5.05,7,10.23,7.16,8.11,12.16,23.35,35.23,40.41,79.69,86.44,115.41,172.59,233.42,345.68,484.85,1483.49,648.84,834.65,571.13,263.52,.,.
GBRTENW,2016,2,short,3,2,71068.56,6.22,27,24.24,31,50.15,58.3,143.01,293.89,456.8,764.02,1502.18,2627.65,3787.36,4992.82,7985.15,9190.35,10407.4,10897.01,17824.01,9743.88,8080.13,5925.75,2154.38,.,.
GBRTENW,2016,2,short,3,3,529.82,1.04,4.15,1.01,0,6.14,7.16,6.09,7.09,8.12,6.04,8.08,9.08,15.08,29.1,38.13,43.08,49.1,69.7,221.64,85.08,136.56,89.17,47.39,.,.
GBRTENW,2016,2,short,3,4,4106.35,19.69,17.66,4.04,11,16.38,24.55,29.41,28.38,44.66,45.3,90.92,97.84,131.67,157.56,229.78,306.55,396.78,625.25,1828.94,781.07,1047.87,656.06,391.81,.,.
GBRTENW,2016,2,short,3,5,33229.22,0,1.04,4.04,0,1.02,4.09,13.19,15.2,17.26,16.11,37.38,36.31,58.3,90.32,257.88,731.3,1819.57,4616.18,25510.05,8982.29,16527.76,10184.82,6342.94,.,.
GBRTENW,2016,2,short,3,6,17831.06,24.87,20.77,13.13,19,19.45,41.93,38.54,36.48,51.77,78.52,143.45,187.62,272.39,407.45,702.39,1089.94,1775.48,3034.35,9873.53,4305.1,5568.43,3752.69,1815.74,.,.
GBRTENW,2016,2,short,3,7,42264.98,14.51,13.5,6.06,3,10.23,27.62,27.39,47.63,69.03,147.97,290.94,475.1,727.72,1124.01,1815.17,2636.69,4035.91,6755.58,24036.93,9607.55,14429.38,8993.73,5435.65,.,.
GBRTENW,2016,2,short,3,8,19519.95,2.07,1.04,4.04,3,3.07,3.07,12.17,23.31,35.53,86.57,132.34,217.88,298.53,390.39,687.34,1107.97,1898.72,3236.37,11376.54,4562.38,6814.16,4328.07,2486.09,.,.
GBRTENW,2016,2,short,3,9,5585.23,0,0,1.01,1,4.09,5.11,7.1,16.21,30.45,40.26,79.81,91.79,115.59,187.67,332.13,451.8,700.37,1042.43,2478.39,1150.08,1328.31,934.19,394.12,.,.
GBRTENW,2016,2,short,3,10,18471.33,13.47,29.08,10.1,7,4.09,14.32,19.27,35.47,32.48,76.5,111.12,138.19,201.03,298.06,469.6,710.26,1245.44,2361.62,12694.21,4028.34,8665.87,4834.45,3831.42,.,.
GBRTENW,2016,2,short,3,11,19681.86,6.22,4.15,3.03,5,7.16,7.16,13.19,21.28,25.38,59.39,91.93,237.04,439.25,785.81,1578.37,2325.14,3095.07,3735.37,7241.94,3769.01,3472.93,2463.93,1009,.,.
GBRTENW,2016,2,short,3,12,12995.57,2.07,5.19,2.02,4,4.09,8.18,28.4,81.07,118.77,241.59,380.85,495.27,589.01,664.37,870.96,1006.79,1351.65,1974.75,5166.53,2408.81,2757.72,1849.28,908.45,.,.
GBRTENW,2016,2,short,3,13,3904.36,2.07,2.08,2.02,5,1.02,2.05,4.06,7.09,7.11,20.13,26.27,38.33,76.39,111.4,190.65,280.5,418.82,614.14,2095.23,897.92,1197.31,782.39,414.93,.,.
GBRTENW,2016,2,short,3,14,5348.09,1.04,2.08,1.01,0,3.07,7.16,13.19,14.19,28.42,17.11,23.23,39.34,54.28,90.32,167.57,276.49,450.88,798.99,3359.72,1159.3,2200.42,1304.69,895.73,.,.
GBRTENW,2016,2,short,3,15,1616.41,1072.38,38.43,9.09,4,16.38,7.16,12.17,17.23,19.29,23.15,26.27,46.4,57.29,60.21,45.15,39.07,35.07,30.3,57.37,38.95,18.42,13.8,4.62,.,.
GBRTENW,2016,2,short,3,16,7897.63,22.79,29.08,13.13,23,105.41,178.99,193.72,249.3,241.59,319.1,379.84,402.47,327.68,299.07,338.15,373.66,539.06,909.09,2952.5,1204.4,1748.09,1048.84,699.25,.,.
GBRTENW,2001,3,short,3,0,530373,3240,588,373,459,1260,1733,2067,3157,4227,5606,8254,13934,18811,26268,38461,59496,84624,91197,166618,88642,77976,56099,21877,.,.
GBRTENW,2001,3,short,3,1,4335.63,101.09,53.83,20.36,17.4,28.49,38.39,54.99,85.7,105.49,112.67,117.79,128.63,148.51,162.89,269.82,402.11,638.12,644.88,1204.46,635.4,569.06,418.47,150.59,.,.
GBRTENW,2001,3,short,3,2,140862.29,18.38,82.39,95.86,99.01,129.48,171.73,266.73,587.01,1031.2,1670.66,2964.01,6008.96,8524.85,11603.21,15633.45,21378.92,25160.29,21225.31,24210.84,15291.19,8919.65,6978.13,1941.52,.,.
GBRTENW,2001,3,short,3,3,1028.15,12.25,10.18,5.81,10.23,4.84,17.17,13.24,14.77,18.82,19.95,22.97,31.9,39.13,35.99,55.96,78.83,120.03,134.43,381.65,174.2,207.45,149.21,58.24,.,.
GBRTENW,2001,3,short,3,4,7920.28,53.1,36.74,21.32,19.58,38.19,49.49,37.75,61,91.52,105.75,115.82,203.45,232.7,423.66,610.75,938.93,1184.13,1362.95,2333.45,1292.24,1041.21,761.04,280.17,.,.
GBRTENW,2001,3,short,3,5,14905.13,0,2.05,0,6.69,52.35,146.56,204.44,234.54,177.2,153.47,132.75,115.69,105.31,109.9,204.98,470.96,1453.39,2665.83,8669.02,4034.12,4634.9,3301.25,1333.65,.,.
GBRTENW,2001,3,short,3,6,14597.33,98.03,97.6,52.21,62.12,121.45,87.88,101.08,170.23,196.68,230.46,285.66,395.84,468.75,567.75,823.58,1331.07,2266.2,2665.29,4575.46,2631.93,1943.54,1483.33,460.2,.,.
GBRTENW,2001,3,short,3,7,138546.69,46.97,25.53,10.59,24.49,45.69,68.69,71.47,218.47,459.07,873.96,1615.69,2892,4300.42,6721.17,10324.78,16337.05,23618.27,25722.99,45169.38,24620.77,20548.61,15042.26,5506.35,.,.
GBRTENW,2001,3,short,3,8,60707.19,3.06,2.04,6.83,6.85,8.71,23.24,54.9,67.81,148.87,267.45,407.52,678.07,977.19,1394.94,2650.73,5028.92,9242.83,12512.39,27224.85,14170.7,13054.15,9467.75,3586.4,.,.
GBRTENW,2001,3,short,3,9,18425.19,4.08,1.01,0,0.89,7.78,4.04,21.73,42.24,64.74,82.8,148.8,257.28,403.16,719.08,1367.95,2412.69,3515.05,3651.11,5720.76,3222.12,2498.64,1910.33,588.31,.,.
GBRTENW,2001,3,short,3,10,34156.77,55.14,31.57,7.71,2.98,12.68,15.16,29.38,38.49,90.44,107.74,177.73,255.29,351.06,498.52,877.66,1766.11,3757.42,5761.21,20320.5,8393.31,11927.19,7494.9,4432.29,.,.
GBRTENW,2001,3,short,3,11,35648.83,26.55,25.46,18.36,15.47,20.58,29.29,33.14,46.33,92.73,118.73,198.74,473.62,871.79,1566.94,2706.84,5006.97,7131.94,7044.33,10221,5962.17,4258.83,3092.56,1166.27,.,.
GBRTENW,2001,3,short,3,12,23889.1,33.7,23.39,10.63,6.85,9.73,37.38,57.76,220.59,371.32,667.15,932.57,1281.5,1247.7,1328.92,1629.08,2348.83,3369.74,3706.32,6605.95,3514.45,3091.51,2277,814.5,.,.
GBRTENW,2001,3,short,3,13,6106.85,1.02,5.12,2.9,5.64,8.74,6.05,8.58,20.63,27.27,23.97,47.96,101.7,103.48,190.95,293.74,483.93,848.41,1082.3,2844.46,1288.44,1556.02,1079.53,476.49,.,.
GBRTENW,2001,3,short,3,14,8002.15,6.13,2.04,1.94,1.93,10.73,15.14,21.01,28.35,38.16,30.99,66.91,75.77,120.46,209.93,337.82,596.69,1117.05,1568.98,3752.13,1806.65,1945.48,1395.04,550.44,.,.
GBRTENW,2001,3,short,3,15,3760.99,2689.62,85.35,33.87,36.25,51.36,40.4,44.61,52.11,58.04,59.88,40.95,80.74,104.41,87.92,60.93,69.85,64.02,48.52,52.16,30.98,21.18,15.14,6.04,.,.
GBRTENW,2001,3,short,3,16,17480.43,90.88,103.72,84.61,142.61,709.21,982.41,1046.2,1268.73,1255.45,1080.4,978.13,953.53,812.05,646.23,612.96,844.14,1137.1,1400.16,3331.92,1573.32,1758.6,1233.07,525.53,.,.
GBRTENW,2002,3,short,3,0,533527,3127,551,356,469,1217,1675,2009,3069,4202,5768,8453,13134,19594,25860,37800,58022,82821,95526,169874,87910,81963.99,58776,23187.99,.,.
GBRTENW,2002,3,short,3,1,4400.55,61.87,50.43,12.96,11.61,24.94,29.39,38.02,73.03,101.15,102.81,117.3,126.4,163.43,191.66,258.32,376.43,603.83,736.66,1320.32,710.51,609.8,440.98,168.83,.,.
GBRTENW,2002,3,short,3,2,141826.53,15.21,91.25,100.73,112.77,151.87,156.4,240.89,562.49,1009.77,1733.06,3003.6,5548.67,8987.33,11623.09,15779.17,21102.93,24856.82,22264.21,24486.25,15233.53,9252.72,7245.08,2007.64,.,.
GBRTENW,2002,3,short,3,3,1120.41,19.28,8.12,6.97,4.89,7.55,8.6,11.8,23.05,19.26,28.36,17.04,34.13,41.11,53.9,67.84,95.85,120.17,167.95,384.52,177.93,206.58,146.53,60.05,.,.
GBRTENW,2002,3,short,3,4,8065.96,56.77,38.49,20.94,25.16,41.4,46.62,41.03,86.47,84.61,94.35,130.27,184.69,258.68,380.31,582.49,954.45,1186.69,1404.75,2447.79,1299.88,1147.91,838.34,309.57,.,.
GBRTENW,2002,3,short,3,5,15083.45,0,1.03,0,11.65,53.23,149.11,206.53,210.18,159.25,114.1,108.29,107.33,113.4,102.81,179.59,505.27,1455.4,2729.24,8877.05,3900.51,4976.54,3486.51,1490.03,.,.
GBRTENW,2002,3,short,3,6,15008.52,108.53,60.67,49.88,54.45,109.36,82.09,93.46,148.53,199.55,230.48,323.7,396.66,490.22,517.08,844.82,1408.88,2306.07,2870.76,4713.34,2669.25,2044.09,1529.18,514.91,.,.
GBRTENW,2002,3,short,3,7,136019.03,38.54,21.24,14.94,10.74,34.47,63.89,101.7,212.01,455.77,932.09,1621.62,2765.11,4342.92,6243.38,9691.44,15351.33,22257.7,26492.56,45367.59,23902.61,21464.98,15663.59,5801.39,.,.
GBRTENW,2002,3,short,3,8,61201.89,9.12,6.06,1.99,11.65,16.21,17.1,27.31,82.38,158.17,289.91,483.86,657.61,965.43,1404.46,2505.07,4858.45,8946.16,12928.5,27832.45,13909.07,13923.38,10164.6,3758.78,.,.
GBRTENW,2002,3,short,3,9,18018.38,1.01,0,0,2.89,9.53,17.03,30.31,43.62,65.28,101.55,166.37,253.91,458.33,749.62,1239.03,2244.79,3396.04,3673.61,5565.47,3178.31,2387.16,1760.9,626.26,.,.
GBRTENW,2002,3,short,3,10,35334.62,48.69,21.43,8.97,12.56,15.22,15.23,28.22,50.18,96.17,98.73,171.38,261.89,373,508.08,858.72,1759.21,3675.13,6273.83,21057.98,8438.39,12619.58,8007.64,4611.94,.,.
GBRTENW,2002,3,short,3,11,37143.38,17.25,18.15,13.96,23.3,27.54,40.09,27.48,62.45,76.38,109.26,193.41,454.83,962.27,1562.19,2687.69,4938.03,7464.11,7684.28,10780.71,6036.22,4744.49,3393.84,1350.65,.,.
GBRTENW,2002,3,short,3,12,24630.05,30.43,17.28,14.94,9.61,13.37,35.23,63.11,203,415.64,721.37,988.27,1193.07,1318.73,1405.45,1737.35,2361.45,3390.08,3933.13,6778.55,3601.92,3176.63,2354.23,822.39,.,.
GBRTENW,2002,3,short,3,13,6314.81,2.03,1,1.99,1.94,1.86,7.53,9.93,25.65,30.43,35.42,48.1,77.35,112.22,208.63,326.38,547.47,778.51,1212.55,2885.82,1305.95,1579.87,1091.01,488.86,.,.
